day,date,service_type,line,min_delay
Sunday,2023-11-19T16:25:00Z,Regular,501,9
Sunday,2023-11-19T16:29:00Z,Regular,505,11
Sunday,2023-11-19T18:30:00Z,Regular,505,12
Sunday,2023-11-19T19:42:00Z,Regular,501,30
Sunday,2023-11-19T20:34:00Z,Regular,505,10
Sunday,2023-11-19T20:34:00Z,Regular,504,10
Sunday,2023-11-19T20:34:00Z,Regular,504,10
Sunday,2023-11-19T21:34:00Z,Regular,510,10
Sunday,2023-11-19T22:13:00Z,Regular,501,6
Sunday,2023-11-19T23:19:00Z,Regular,501,50
Sunday,2023-11-20T00:00:00Z,Regular,512,30
Sunday,2023-11-20T00:08:00Z,Regular,510,6
Sunday,2023-11-20T00:28:00Z,Regular,511,15
Sunday,2023-11-20T01:15:00Z,Regular,501,30
Sunday,2023-11-20T01:49:00Z,Regular,501,5
Sunday,2023-11-20T02:00:00Z,Regular,509,9
Sunday,2023-11-20T04:03:00Z,Regular,506,10
Sunday,2023-11-20T04:49:00Z,Regular,501,10
Sunday,2023-11-20T04:58:00Z,Regular,501,10
Sunday,2023-11-19T05:41:00Z,Regular,504,5
Sunday,2023-11-19T06:00:00Z,Regular,505,10
Monday,2023-11-20T10:15:00Z,Regular,506,30
Monday,2023-11-20T10:27:00Z,Regular,501,10
Monday,2023-11-20T10:44:00Z,Regular,511,10
Monday,2023-11-20T10:45:00Z,Regular,510,9
Monday,2023-11-20T10:47:00Z,Regular,503,10
Monday,2023-11-20T12:05:00Z,Regular,504,6
Monday,2023-11-20T12:24:00Z,Regular,510,9
Monday,2023-11-20T13:28:00Z,Regular,505,10
Monday,2023-11-20T14:04:00Z,Regular,501,10
Monday,2023-11-20T14:19:00Z,Regular,510,12
Monday,2023-11-20T14:25:00Z,Regular,503,13
Monday,2023-11-20T15:41:00Z,Regular,512,5
Monday,2023-11-20T17:03:00Z,Regular,501,15
Monday,2023-11-20T17:31:00Z,Regular,512,5
Monday,2023-11-20T17:45:00Z,Regular,503,28
Monday,2023-11-20T17:48:00Z,Regular,504,10
Monday,2023-11-20T17:49:00Z,Regular,501,20
Monday,2023-11-20T17:52:00Z,Regular,501,8
Monday,2023-11-20T18:00:00Z,Regular,506,10
Monday,2023-11-20T18:03:00Z,Regular,501,10
Monday,2023-11-20T18:11:00Z,Regular,501,12
Monday,2023-11-20T18:53:00Z,Regular,501,8
Monday,2023-11-20T19:58:00Z,Regular,503,10
Monday,2023-11-20T20:27:00Z,Regular,506,58
Monday,2023-11-20T20:54:00Z,Regular,501,10
Monday,2023-11-20T21:12:00Z,Regular,503,10
Monday,2023-11-20T21:33:00Z,Regular,510,8
Monday,2023-11-20T22:26:00Z,Regular,503,22
Monday,2023-11-20T22:28:00Z,Regular,510,31
Monday,2023-11-20T22:35:00Z,Regular,506,10
Monday,2023-11-20T22:37:00Z,Regular,512,6
Monday,2023-11-20T23:39:00Z,Regular,511,15
Monday,2023-11-20T23:41:00Z,Regular,501,10
Monday,2023-11-20T23:51:00Z,Regular,511,10
Monday,2023-11-21T00:00:00Z,Regular,504,27
Monday,2023-11-21T00:03:00Z,Regular,504,5
Monday,2023-11-21T00:48:00Z,Regular,504,5
Monday,2023-11-21T00:59:00Z,Regular,501,8
Monday,2023-11-21T01:02:00Z,Regular,504,10
Monday,2023-11-21T01:21:00Z,Regular,506,40
Monday,2023-11-21T01:23:00Z,Regular,501,50
Monday,2023-11-21T02:21:00Z,Regular,510,19
Monday,2023-11-21T02:31:00Z,Regular,504,23
Monday,2023-11-21T03:20:00Z,Regular,512,10
Monday,2023-11-21T03:51:00Z,Regular,511,10
Monday,2023-11-21T04:47:00Z,Regular,501,10
Monday,2023-11-21T04:55:00Z,Regular,512,10
Monday,2023-11-20T05:42:00Z,Regular,504,5
Monday,2023-11-20T05:42:00Z,Regular,501,10
Tuesday,2023-11-21T07:51:00Z,Night,306,30
Tuesday,2023-11-21T10:05:00Z,Regular,505,8
Tuesday,2023-11-21T10:06:00Z,Regular,509,9
Tuesday,2023-11-21T10:07:00Z,Regular,504,8
Tuesday,2023-11-21T10:08:00Z,Regular,504,8
Tuesday,2023-11-21T10:16:00Z,Regular,510,9
Tuesday,2023-11-21T10:18:00Z,Regular,505,12
Tuesday,2023-11-21T11:13:00Z,Regular,506,10
Tuesday,2023-11-21T11:43:00Z,Regular,505,10
Tuesday,2023-11-21T12:25:00Z,Regular,512,4
Tuesday,2023-11-21T14:19:00Z,Regular,505,10
Tuesday,2023-11-21T14:36:00Z,Regular,512,6
Tuesday,2023-11-21T14:56:00Z,Regular,506,12
Tuesday,2023-11-21T14:59:00Z,Regular,512,5
Tuesday,2023-11-21T16:21:00Z,Regular,505,10
Tuesday,2023-11-21T17:12:00Z,Regular,501,22
Tuesday,2023-11-21T17:17:00Z,Regular,501,10
Tuesday,2023-11-21T17:21:00Z,Regular,501,8
Tuesday,2023-11-21T17:52:00Z,Regular,501,8
Tuesday,2023-11-21T18:23:00Z,Regular,512,5
Tuesday,2023-11-21T18:38:00Z,Regular,501,8
Tuesday,2023-11-21T18:46:00Z,Regular,505,10
Tuesday,2023-11-21T18:52:00Z,Regular,505,10
Tuesday,2023-11-21T19:12:00Z,Regular,506,55
Tuesday,2023-11-21T19:35:00Z,Regular,504,5
Tuesday,2023-11-21T19:51:00Z,Regular,506,10
Tuesday,2023-11-21T20:20:00Z,Regular,501,5
Tuesday,2023-11-21T21:14:00Z,Regular,505,17
Tuesday,2023-11-21T21:27:00Z,Regular,512,6
Tuesday,2023-11-21T21:34:00Z,Regular,503,15
Tuesday,2023-11-21T21:36:00Z,Regular,501,15
Tuesday,2023-11-21T22:04:00Z,Regular,501,10
Tuesday,2023-11-21T22:16:00Z,Regular,501,10
Tuesday,2023-11-21T22:40:00Z,Regular,510,32
Tuesday,2023-11-21T22:54:00Z,Regular,501,5
Tuesday,2023-11-21T23:01:00Z,Regular,504,10
Tuesday,2023-11-21T23:02:00Z,Regular,504,10
Tuesday,2023-11-21T23:07:00Z,Regular,505,75
Tuesday,2023-11-21T23:12:00Z,Regular,501,5
Tuesday,2023-11-21T23:18:00Z,Regular,501,25
Tuesday,2023-11-21T23:19:00Z,Regular,504,10
Tuesday,2023-11-21T23:50:00Z,Regular,504,10
Tuesday,2023-11-22T00:02:00Z,Regular,505,10
Tuesday,2023-11-22T00:04:00Z,Regular,511,19
Tuesday,2023-11-22T00:06:00Z,Regular,509,22
Tuesday,2023-11-22T00:25:00Z,Reduced,508,20
Tuesday,2023-11-22T00:28:00Z,Reduced,507,10
Tuesday,2023-11-22T00:32:00Z,Regular,505,50
Tuesday,2023-11-22T00:53:00Z,Regular,504,10
Tuesday,2023-11-22T01:04:00Z,Regular,505,36
Tuesday,2023-11-22T01:46:00Z,Regular,503,10
Tuesday,2023-11-22T02:33:00Z,Regular,501,10
Tuesday,2023-11-22T02:59:00Z,Regular,504,10
Tuesday,2023-11-22T04:17:00Z,Regular,504,6
Tuesday,2023-11-22T04:54:00Z,Regular,511,10
Tuesday,2023-11-21T05:41:00Z,Regular,504,10
Tuesday,2023-11-21T06:13:00Z,Regular,501,10
Tuesday,2023-11-21T06:14:00Z,Regular,506,10
Tuesday,2023-11-21T06:24:00Z,Regular,504,8
Tuesday,2023-11-21T06:25:00Z,Regular,501,10
Tuesday,2023-11-21T06:39:00Z,Regular,505,10
Wednesday,2023-11-22T09:46:00Z,Regular,510,30
Wednesday,2023-11-22T10:33:00Z,Regular,504,82
Wednesday,2023-11-22T10:44:00Z,Regular,504,6
Wednesday,2023-11-22T10:48:00Z,Regular,501,5
Wednesday,2023-11-22T10:48:00Z,Regular,504,82
Wednesday,2023-11-22T11:24:00Z,Regular,511,10
Wednesday,2023-11-22T11:26:00Z,Regular,503,10
Wednesday,2023-11-22T12:08:00Z,Regular,512,6
Wednesday,2023-11-22T13:07:00Z,Regular,504,131
Wednesday,2023-11-22T14:25:00Z,Regular,501,8
Wednesday,2023-11-22T14:25:00Z,Regular,506,11
Wednesday,2023-11-22T14:31:00Z,Regular,505,10
Wednesday,2023-11-22T14:34:00Z,Regular,504,6
Wednesday,2023-11-22T14:37:00Z,Regular,506,16
Wednesday,2023-11-22T14:44:00Z,Regular,512,3
Wednesday,2023-11-22T15:08:00Z,Regular,510,9
Wednesday,2023-11-22T15:21:00Z,Regular,501,6
Wednesday,2023-11-22T15:31:00Z,Regular,506,9
Wednesday,2023-11-22T15:45:00Z,Regular,501,8
Wednesday,2023-11-22T17:12:00Z,Regular,503,15
Wednesday,2023-11-22T17:52:00Z,Regular,501,6
Wednesday,2023-11-22T17:58:00Z,Regular,506,10
Wednesday,2023-11-22T18:34:00Z,Regular,501,5
Wednesday,2023-11-22T18:38:00Z,Regular,510,9
Wednesday,2023-11-22T19:06:00Z,Regular,505,10
Wednesday,2023-11-22T19:26:00Z,Regular,506,16
Wednesday,2023-11-22T19:40:00Z,Regular,501,5
Wednesday,2023-11-22T21:21:00Z,Regular,503,10
Wednesday,2023-11-22T21:33:00Z,Regular,504,10
Wednesday,2023-11-22T21:35:00Z,Regular,501,5
Wednesday,2023-11-22T21:41:00Z,Regular,501,10
Wednesday,2023-11-22T21:57:00Z,Regular,511,50
Wednesday,2023-11-22T22:09:00Z,Regular,509,60
Wednesday,2023-11-22T22:16:00Z,Regular,510,8
Wednesday,2023-11-22T22:22:00Z,Regular,511,60
Wednesday,2023-11-22T22:43:00Z,Regular,505,10
Wednesday,2023-11-22T23:52:00Z,Regular,505,10
Wednesday,2023-11-22T23:58:00Z,Regular,511,75
Wednesday,2023-11-23T00:02:00Z,Regular,503,25
Wednesday,2023-11-23T00:48:00Z,Regular,504,10
Wednesday,2023-11-23T04:16:00Z,Regular,501,10
Wednesday,2023-11-23T04:32:00Z,Regular,510,10
Wednesday,2023-11-23T04:40:00Z,Regular,505,10
Wednesday,2023-11-23T04:46:00Z,Regular,501,10
Wednesday,2023-11-22T05:15:00Z,Regular,511,50
Wednesday,2023-11-22T05:18:00Z,Regular,504,5
Wednesday,2023-11-22T05:18:00Z,Regular,504,5
Wednesday,2023-11-22T05:21:00Z,Regular,504,5
Thursday,2023-11-23T07:03:00Z,Regular,504,10
Thursday,2023-11-23T08:18:00Z,Night,310,15
Thursday,2023-11-23T08:30:00Z,Regular,510,14
Thursday,2023-11-23T08:35:00Z,Regular,504,10
Thursday,2023-11-23T10:55:00Z,Regular,510,10
Thursday,2023-11-23T11:22:00Z,Regular,506,10
Thursday,2023-11-23T12:55:00Z,Regular,512,3
Thursday,2023-11-23T13:04:00Z,Regular,512,6
Thursday,2023-11-23T13:43:00Z,Regular,506,13
Thursday,2023-11-23T13:52:00Z,Regular,505,10
Thursday,2023-11-23T14:06:00Z,Regular,503,15
Thursday,2023-11-23T14:07:00Z,Regular,501,15
Thursday,2023-11-23T14:33:00Z,Regular,512,3
Thursday,2023-11-23T14:49:00Z,Regular,506,13
Thursday,2023-11-23T14:50:00Z,Regular,504,8
Thursday,2023-11-23T14:58:00Z,Regular,512,5
Thursday,2023-11-23T15:04:00Z,Regular,501,10
Thursday,2023-11-23T15:12:00Z,Regular,510,5
Thursday,2023-11-23T16:20:00Z,Regular,504,8
Thursday,2023-11-23T16:29:00Z,Regular,503,10
Thursday,2023-11-23T16:36:00Z,Regular,505,10
Thursday,2023-11-23T16:37:00Z,Regular,501,10
Thursday,2023-11-23T16:53:00Z,Regular,501,5
Thursday,2023-11-23T17:01:00Z,Regular,501,8
Thursday,2023-11-23T17:28:00Z,Regular,501,8
Thursday,2023-11-23T17:48:00Z,Regular,511,10
Thursday,2023-11-23T18:18:00Z,Regular,501,8
Thursday,2023-11-23T18:32:00Z,Regular,501,8
Thursday,2023-11-23T19:34:00Z,Regular,501,74
Thursday,2023-11-23T19:35:00Z,Regular,504,74
Thursday,2023-11-23T19:39:00Z,Regular,501,74
Thursday,2023-11-23T19:55:00Z,Regular,501,10
Thursday,2023-11-23T20:05:00Z,Regular,505,25
Thursday,2023-11-23T20:55:00Z,Regular,501,8
Thursday,2023-11-23T21:00:00Z,Regular,504,15
Thursday,2023-11-23T21:03:00Z,Regular,504,15
Thursday,2023-11-23T21:37:00Z,Regular,506,40
Thursday,2023-11-23T21:40:00Z,Regular,505,10
Thursday,2023-11-23T21:44:00Z,Regular,506,10
Thursday,2023-11-23T21:44:00Z,Regular,505,10
Thursday,2023-11-23T22:02:00Z,Regular,510,10
Thursday,2023-11-23T22:12:00Z,Regular,505,10
Thursday,2023-11-23T22:17:00Z,Regular,504,5
Thursday,2023-11-23T22:58:00Z,Regular,504,20
Thursday,2023-11-24T00:53:00Z,Regular,501,10
Thursday,2023-11-24T00:56:00Z,Regular,501,6
Thursday,2023-11-24T02:15:00Z,Regular,504,10
Thursday,2023-11-24T02:21:00Z,Regular,501,10
Thursday,2023-11-24T02:49:00Z,Regular,504,10
Thursday,2023-11-24T04:24:00Z,Regular,510,24
Thursday,2023-11-24T04:41:00Z,Reduced,507,10
Friday,2023-11-24T07:42:00Z,Regular,504,6
Friday,2023-11-24T08:02:00Z,Night,306,20
Friday,2023-11-24T08:22:00Z,Regular,510,57
Friday,2023-11-24T10:15:00Z,Regular,510,9
Friday,2023-11-24T10:23:00Z,Regular,505,15
Friday,2023-11-24T10:26:00Z,Regular,510,9
Friday,2023-11-24T10:33:00Z,Night,301,30
Friday,2023-11-24T10:52:00Z,Regular,506,9
Friday,2023-11-24T11:47:00Z,Regular,501,10
Friday,2023-11-24T12:57:00Z,Regular,504,119
Friday,2023-11-24T12:59:00Z,Regular,511,9
Friday,2023-11-24T12:59:00Z,Regular,504,31
Friday,2023-11-24T14:52:00Z,Regular,504,10
Friday,2023-11-24T14:54:00Z,Regular,512,3
Friday,2023-11-24T15:25:00Z,Regular,501,9
Friday,2023-11-24T16:02:00Z,Regular,504,20
Friday,2023-11-24T16:06:00Z,Regular,504,6
Friday,2023-11-24T16:37:00Z,Regular,501,9
Friday,2023-11-24T16:41:00Z,Regular,501,9
Friday,2023-11-24T16:50:00Z,Regular,501,9
Friday,2023-11-24T17:55:00Z,Reduced,507,10
Friday,2023-11-24T19:00:00Z,Regular,510,9
Friday,2023-11-24T19:33:00Z,Regular,510,10
Friday,2023-11-24T19:41:00Z,Regular,510,8
Friday,2023-11-24T20:10:00Z,Regular,503,25
Friday,2023-11-24T20:50:00Z,Regular,505,30
Friday,2023-11-24T20:56:00Z,Reduced,507,67
Friday,2023-11-24T21:12:00Z,Regular,510,11
Friday,2023-11-24T21:28:00Z,Regular,501,6
Friday,2023-11-24T21:57:00Z,Regular,501,5
Friday,2023-11-24T22:09:00Z,Regular,501,10
Friday,2023-11-24T22:15:00Z,Regular,501,40
Friday,2023-11-24T22:46:00Z,Regular,506,8
Friday,2023-11-24T23:24:00Z,Regular,511,8
Friday,2023-11-24T23:51:00Z,Regular,501,10
Friday,2023-11-25T00:22:00Z,Regular,501,10
Friday,2023-11-25T00:43:00Z,Regular,506,10
Friday,2023-11-25T00:46:00Z,Regular,505,55
Friday,2023-11-25T01:00:00Z,Regular,510,10
Friday,2023-11-25T01:14:00Z,Regular,505,20
Friday,2023-11-25T01:26:00Z,Regular,506,15
Friday,2023-11-25T01:31:00Z,Regular,504,10
Friday,2023-11-25T01:48:00Z,Regular,512,6
Friday,2023-11-25T02:12:00Z,Regular,504,20
Friday,2023-11-25T02:26:00Z,Regular,501,10
Friday,2023-11-25T02:31:00Z,Regular,504,10
Friday,2023-11-25T03:03:00Z,Regular,512,6
Friday,2023-11-25T03:15:00Z,Regular,504,10
Friday,2023-11-25T03:32:00Z,Regular,512,142
Friday,2023-11-25T04:56:00Z,Regular,504,10
Friday,2023-11-24T05:10:00Z,Regular,504,10
Friday,2023-11-24T05:54:00Z,Regular,501,10
Friday,2023-11-24T06:03:00Z,Regular,501,10
Friday,2023-11-24T06:08:00Z,Reduced,507,26
Friday,2023-11-24T06:11:00Z,Regular,509,10
Friday,2023-11-24T06:56:00Z,Regular,511,10
Friday,2023-11-24T06:58:00Z,Regular,511,10
Saturday,2023-11-25T07:07:00Z,Regular,504,10
Saturday,2023-11-25T07:10:00Z,Regular,505,10
Saturday,2023-11-25T07:13:00Z,Regular,504,10
Saturday,2023-11-25T07:47:00Z,Regular,504,10
Saturday,2023-11-25T08:46:00Z,Regular,509,10
Saturday,2023-11-25T10:09:00Z,Regular,501,9
Saturday,2023-11-25T10:11:00Z,Regular,504,6
Saturday,2023-11-25T14:11:00Z,Regular,505,16
Saturday,2023-11-25T15:20:00Z,Regular,501,9
Saturday,2023-11-25T15:31:00Z,Regular,510,13
Saturday,2023-11-25T15:52:00Z,Regular,501,9
Saturday,2023-11-25T16:13:00Z,Regular,506,10
Saturday,2023-11-25T18:07:00Z,Reduced,507,20
Saturday,2023-11-25T18:36:00Z,Regular,510,8
Saturday,2023-11-25T19:26:00Z,Regular,506,10
Saturday,2023-11-25T19:29:00Z,Regular,501,55
Saturday,2023-11-25T19:34:00Z,Regular,504,22
Saturday,2023-11-25T19:36:00Z,Regular,504,10
Saturday,2023-11-25T20:02:00Z,Regular,512,25
Saturday,2023-11-25T21:12:00Z,Regular,505,10
Saturday,2023-11-25T21:45:00Z,Regular,510,10
Saturday,2023-11-25T22:00:00Z,Regular,501,5
Saturday,2023-11-25T22:37:00Z,Regular,510,10
Saturday,2023-11-25T22:46:00Z,Regular,503,10
Saturday,2023-11-25T23:10:00Z,Regular,503,5
Saturday,2023-11-25T23:56:00Z,Regular,506,10
Saturday,2023-11-26T00:31:00Z,Regular,501,7
Saturday,2023-11-26T00:34:00Z,Regular,501,9
Saturday,2023-11-26T01:26:00Z,Regular,504,10
Saturday,2023-11-26T01:49:00Z,Regular,505,10
Saturday,2023-11-26T02:30:00Z,Regular,505,10
Saturday,2023-11-26T02:36:00Z,Regular,510,8
Saturday,2023-11-26T02:42:00Z,Regular,504,10
Saturday,2023-11-26T02:51:00Z,Regular,504,10
Saturday,2023-11-26T02:55:00Z,Regular,504,8
Saturday,2023-11-26T03:30:00Z,Regular,511,10
Saturday,2023-11-26T03:34:00Z,Regular,501,10
Saturday,2023-11-26T04:10:00Z,Regular,506,11
Saturday,2023-11-26T04:14:00Z,Regular,505,10
Saturday,2023-11-25T05:06:00Z,Regular,504,10
Saturday,2023-11-25T05:25:00Z,Regular,512,10
Saturday,2023-11-25T06:20:00Z,Regular,511,10
Saturday,2023-11-25T06:40:00Z,Regular,512,10
Sunday,2023-11-26T07:36:00Z,Regular,504,10
Sunday,2023-11-26T08:14:00Z,Night,304,20
Sunday,2023-11-26T08:34:00Z,Night,301,30
Sunday,2023-11-26T11:33:00Z,Regular,501,44
Sunday,2023-11-26T11:46:00Z,Regular,505,9
Sunday,2023-11-26T11:53:00Z,Regular,510,10
Sunday,2023-11-26T12:25:00Z,Regular,506,10
Sunday,2023-11-26T13:02:00Z,Regular,501,12
Sunday,2023-11-26T15:01:00Z,Regular,506,10
Sunday,2023-11-26T16:37:00Z,Regular,503,30
Sunday,2023-11-26T16:42:00Z,Regular,506,10
Sunday,2023-11-26T16:54:00Z,Regular,505,36
Sunday,2023-11-26T18:59:00Z,Regular,505,22
Sunday,2023-11-26T19:35:00Z,Reduced,507,100
Sunday,2023-11-26T20:02:00Z,Regular,504,10
Sunday,2023-11-26T21:33:00Z,Regular,505,15
Sunday,2023-11-26T21:36:00Z,Regular,512,15
Sunday,2023-11-26T21:40:00Z,Regular,504,30
Sunday,2023-11-26T21:53:00Z,Regular,505,15
Sunday,2023-11-26T22:17:00Z,Regular,505,15
Sunday,2023-11-26T22:37:00Z,Regular,505,12
Sunday,2023-11-26T22:47:00Z,Regular,504,10
Sunday,2023-11-26T22:55:00Z,Regular,505,12
Sunday,2023-11-26T23:16:00Z,Regular,505,15
Sunday,2023-11-27T00:22:00Z,Regular,505,47
Sunday,2023-11-27T00:36:00Z,Regular,510,6
Sunday,2023-11-27T00:37:00Z,Regular,501,10
Sunday,2023-11-27T00:45:00Z,Regular,501,15
Sunday,2023-11-27T00:46:00Z,Regular,511,23
Sunday,2023-11-27T00:52:00Z,Regular,510,9
Sunday,2023-11-27T01:28:00Z,Regular,501,10
Sunday,2023-11-27T01:43:00Z,Regular,504,10
Sunday,2023-11-27T01:45:00Z,Regular,506,10
Sunday,2023-11-27T02:24:00Z,Regular,503,10
Sunday,2023-11-27T02:44:00Z,Regular,501,10
Sunday,2023-11-27T02:52:00Z,Regular,504,17
Sunday,2023-11-27T04:22:00Z,Regular,510,9
Sunday,2023-11-26T05:18:00Z,Regular,505,12
Monday,2023-11-27T10:45:00Z,Regular,512,6
Monday,2023-11-27T11:10:00Z,Regular,504,5
Monday,2023-11-27T11:25:00Z,Regular,510,9
Monday,2023-11-27T12:09:00Z,Regular,510,8
Monday,2023-11-27T12:34:00Z,Regular,506,10
Monday,2023-11-27T12:56:00Z,Regular,506,7
Monday,2023-11-27T13:51:00Z,Regular,512,3
Monday,2023-11-27T14:02:00Z,Regular,501,30
Monday,2023-11-27T14:17:00Z,Regular,501,5
Monday,2023-11-27T15:54:00Z,Regular,503,10
Monday,2023-11-27T17:09:00Z,Regular,504,17
Monday,2023-11-27T17:33:00Z,Regular,501,13
Monday,2023-11-27T17:39:00Z,Regular,503,8
Monday,2023-11-27T17:50:00Z,Regular,506,9
Monday,2023-11-27T17:55:00Z,Regular,510,10
Monday,2023-11-27T17:58:00Z,Regular,505,9
Monday,2023-11-27T18:38:00Z,Regular,504,10
Monday,2023-11-27T18:50:00Z,Regular,501,5
Monday,2023-11-27T20:26:00Z,Regular,505,24
Monday,2023-11-27T21:24:00Z,Regular,504,10
Monday,2023-11-27T21:48:00Z,Regular,512,6
Monday,2023-11-27T23:53:00Z,Regular,504,25
Monday,2023-11-27T23:57:00Z,Regular,501,8
Monday,2023-11-28T00:23:00Z,Regular,504,38
Monday,2023-11-28T00:23:00Z,Regular,504,10
Monday,2023-11-28T00:31:00Z,Regular,512,6
Monday,2023-11-28T00:37:00Z,Regular,501,10
Monday,2023-11-28T02:11:00Z,Regular,505,13
Monday,2023-11-28T03:41:00Z,Regular,501,8
Monday,2023-11-28T04:16:00Z,Regular,505,10
Monday,2023-11-28T04:32:00Z,Regular,511,17
Monday,2023-11-28T04:47:00Z,Regular,505,15
Monday,2023-11-27T06:24:00Z,Regular,511,10
Monday,2023-11-27T06:38:00Z,Regular,504,10
Tuesday,2023-11-28T08:18:00Z,Night,301,30
Tuesday,2023-11-28T08:42:00Z,Night,310,26
Tuesday,2023-11-28T09:38:00Z,Regular,505,17
Tuesday,2023-11-28T10:34:00Z,Regular,501,5
Tuesday,2023-11-28T11:59:00Z,Regular,509,15
Tuesday,2023-11-28T12:10:00Z,Regular,503,20
Tuesday,2023-11-28T13:15:00Z,Regular,512,3
Tuesday,2023-11-28T13:27:00Z,Regular,506,29
Tuesday,2023-11-28T14:01:00Z,Regular,503,15
Tuesday,2023-11-28T14:20:00Z,Regular,504,6
Tuesday,2023-11-28T14:36:00Z,Regular,504,5
Tuesday,2023-11-28T14:44:00Z,Regular,510,10
Tuesday,2023-11-28T15:03:00Z,Regular,510,8
Tuesday,2023-11-28T16:04:00Z,Regular,510,10
Tuesday,2023-11-28T16:20:00Z,Regular,501,8
Tuesday,2023-11-28T16:35:00Z,Regular,512,5
Tuesday,2023-11-28T17:22:00Z,Regular,501,8
Tuesday,2023-11-28T17:52:00Z,Regular,501,8
Tuesday,2023-11-28T18:28:00Z,Regular,510,10
Tuesday,2023-11-28T18:35:00Z,Regular,501,8
Tuesday,2023-11-28T19:17:00Z,Regular,506,15
Tuesday,2023-11-28T19:17:00Z,Regular,506,18
Tuesday,2023-11-28T20:01:00Z,Reduced,507,10
Tuesday,2023-11-28T20:41:00Z,Regular,506,10
Tuesday,2023-11-28T21:22:00Z,Regular,510,62
Tuesday,2023-11-28T21:27:00Z,Regular,509,65
Tuesday,2023-11-28T21:50:00Z,Regular,503,21
Tuesday,2023-11-28T23:19:00Z,Regular,501,8
Tuesday,2023-11-28T23:48:00Z,Regular,503,10
Tuesday,2023-11-29T00:26:00Z,Regular,504,5
Tuesday,2023-11-29T00:32:00Z,Regular,504,5
Tuesday,2023-11-29T01:36:00Z,Regular,501,5
Tuesday,2023-11-29T02:20:00Z,Regular,505,9
Tuesday,2023-11-29T02:26:00Z,Regular,504,5
Tuesday,2023-11-29T03:12:00Z,Regular,504,10
Tuesday,2023-11-29T03:47:00Z,Regular,511,10
Tuesday,2023-11-29T04:09:00Z,Regular,504,10
Tuesday,2023-11-28T05:25:00Z,Regular,504,10
Tuesday,2023-11-28T05:40:00Z,Regular,504,10
Tuesday,2023-11-28T06:08:00Z,Regular,504,10
Tuesday,2023-11-28T06:21:00Z,Regular,504,10
Tuesday,2023-11-28T06:46:00Z,Regular,504,10
Wednesday,2023-11-29T10:48:00Z,Regular,501,7
Wednesday,2023-11-29T11:29:00Z,Night,301,8
Wednesday,2023-11-29T11:43:00Z,Reduced,507,10
Wednesday,2023-11-29T11:57:00Z,Regular,509,8
Wednesday,2023-11-29T13:13:00Z,Regular,506,8
Wednesday,2023-11-29T13:30:00Z,Regular,504,25
Wednesday,2023-11-29T13:42:00Z,Regular,512,3
Wednesday,2023-11-29T13:56:00Z,Regular,503,15
Wednesday,2023-11-29T14:21:00Z,Regular,506,10
Wednesday,2023-11-29T14:25:00Z,Regular,510,10
Wednesday,2023-11-29T14:31:00Z,Regular,510,10
Wednesday,2023-11-29T14:41:00Z,Regular,504,23
Wednesday,2023-11-29T14:41:00Z,Regular,503,16
Wednesday,2023-11-29T14:41:00Z,Regular,501,16
Wednesday,2023-11-29T14:57:00Z,Regular,509,13
Wednesday,2023-11-29T15:03:00Z,Regular,501,30
Wednesday,2023-11-29T15:18:00Z,Regular,506,16
Wednesday,2023-11-29T17:57:00Z,Regular,501,10
Wednesday,2023-11-29T17:57:00Z,Regular,506,10
Wednesday,2023-11-29T18:02:00Z,Regular,505,10
Wednesday,2023-11-29T18:35:00Z,Regular,505,10
Wednesday,2023-11-29T18:46:00Z,Regular,510,10
Wednesday,2023-11-29T18:49:00Z,Regular,505,9
Wednesday,2023-11-29T19:17:00Z,Regular,505,21
Wednesday,2023-11-29T19:28:00Z,Regular,512,5
Wednesday,2023-11-29T20:47:00Z,Regular,504,111
Wednesday,2023-11-29T20:51:00Z,Regular,501,90
Wednesday,2023-11-29T20:55:00Z,Regular,501,105
Wednesday,2023-11-29T20:55:00Z,Regular,503,90
Wednesday,2023-11-29T20:58:00Z,Reduced,508,126
Wednesday,2023-11-29T21:02:00Z,Regular,501,5
Wednesday,2023-11-29T21:06:00Z,Regular,501,35
Wednesday,2023-11-29T21:34:00Z,Regular,501,10
Wednesday,2023-11-29T21:45:00Z,Regular,504,5
Wednesday,2023-11-29T22:29:00Z,Regular,506,9
Wednesday,2023-11-29T22:29:00Z,Regular,510,37
Wednesday,2023-11-29T22:43:00Z,Regular,505,19
Wednesday,2023-11-29T23:10:00Z,Regular,505,10
Wednesday,2023-11-29T23:25:00Z,Regular,503,15
Wednesday,2023-11-29T23:46:00Z,Regular,510,30
Wednesday,2023-11-30T00:14:00Z,Regular,505,10
Wednesday,2023-11-30T01:15:00Z,Regular,506,11
Wednesday,2023-11-30T01:21:00Z,Regular,504,10
Wednesday,2023-11-30T01:33:00Z,Regular,505,27
Wednesday,2023-11-30T02:31:00Z,Regular,511,10
Wednesday,2023-11-30T03:45:00Z,Regular,510,10
Wednesday,2023-11-30T03:55:00Z,Regular,504,10
Wednesday,2023-11-30T04:42:00Z,Regular,504,10
Wednesday,2023-11-29T05:00:00Z,Regular,511,10
Wednesday,2023-11-29T05:15:00Z,Regular,504,10
Wednesday,2023-11-29T05:15:00Z,Regular,509,10
Wednesday,2023-11-29T05:15:00Z,Regular,504,10
Wednesday,2023-11-29T05:23:00Z,Regular,505,42
